ACSSF ID970000002986     16                                                                                                                           01530                       97000US1601530                          Idaho Falls School District 91, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF ID970000002987     16                                                                                                                           01570                       97000US1601570                          Jefferson County Joint School District 251, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF ID970000002988     16                                                                                                                           01590                       97000US1601590                          Jerome Joint School District 261, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF ID970000002989     16                                                                                                                           01620                       97000US1601620                          Kamiah Joint School District 304, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF ID970000002990     16                                                                                                                           01650                       97000US1601650                          Kellogg Joint School District 391, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000002991     16                                                                                                                           01680                       97000US1601680                          Kendrick Joint School District 283, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF ID970000002992     16                                                                                                                           01710                       97000US1601710                          Kimberly School District 414, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF ID970000002993     16                                                                                                                           01740                       97000US1601740                          Kootenai Joint School District 274, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF ID970000002994     16                                                                                                                           01770                       97000US1601770                          Kuna Joint School District 3, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF ID970000002995     16                                                                                                                           01800                       97000US1601800                          Lakeland Joint School District 272, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF ID970000002996     16                                                                                                                           01830                       97000US1601830                          Lapwai School District 341, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF ID970000002997     16                                                                                                                           01860                       97000US1601860                          Lewiston Independent School District 340, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF ID970000002998     16                                                                                                                           01900                       97000US1601900                          Mackay Joint School District 182, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF ID970000002999     16                                                                                                                           01920                       97000US1601920                          Madison School District 321, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF ID970000003000     16                                                                                                                           01950                       97000US1601950                          Marsh Valley Joint School District 21, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF ID970000003001     16                                                                                                                           01980                       97000US1601980                          Marsing Joint School District 363, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000003002     16                                                                                                                           02030                       97000US1602030                          McCall-Donnelly Joint School District 421, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF ID970000003003     16                                                                                                                           02060                       97000US1602060                          Meadows Valley School District 11, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000003004     16                                                                                                                           02070                       97000US1602070                          Melba Joint School District 136, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ACSSF ID970000003005     16                                                                                                                           02100                       97000US1602100                          Meridian Joint School District 2, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF ID970000003006     16                                                                                                                           02130                       97000US1602130                          Middleton School District 134, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF ID970000003007     16                                                                                                                           02160                       97000US1602160                          Midvale School District 433, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF ID970000003008     16                                                                                                                           02190                       97000US1602190                          Minidoka County Joint School District 331, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF ID970000003009     16                                                                                                                           02220                       97000US1602220                          Moscow School District 281, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF ID970000003010     16                                                                                                                           02250                       97000US1602250                          Mountain Home School District 193, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000003011     16                                                                                                                           02280                       97000US1602280                          Mullan School District 392, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF ID970000003012     16                                                                                                                           02310                       97000US1602310                          Murtaugh Joint School District 418, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF ID970000003013     16                                                                                                                           02340                       97000US1602340                          Nampa School District 131, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF ID970000003014     16                                                                                                                           02370                       97000US1602370                          New Plymouth School District 372, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF ID970000003015     16                                                                                                                           02400                       97000US1602400                          Nezperce Joint School District 302, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF ID970000003016     16                                                                                                                           02430                       97000US1602430                          North Gem School District 149, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF ID970000003017     16                                                                                                                           02460                       97000US1602460                          Notus School District 135, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF ID970000003018     16                                                                                                                           02490                       97000US1602490                          Oneida County School District 351, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000003019     16                                                                                                                           02520                       97000US1602520                          Orofino Joint School District 171, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF ID970000003020     16                                                                                                                           02550                       97000US1602550                          Parma School District 137, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF ID970000003021     16                                                                                                                           02580                       97000US1602580                          Payette Joint School District 371, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
