ACSSF RI040000000001     44                                                                                                                                                       04000US44                               Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI040010000002     44                                                                                                                                U                      04001US44                               Rhode Island -- Urban                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040430000003     44                                                                                                                                R                      04043US44                               Rhode Island -- Rural                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040A00000004     44                                                                                                                                                       040A0US44                               Rhode Island -- In metropolitan or micropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF RI040C00000005     44                                                              1                                                                                        040C0US44                               Rhode Island -- In metropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF RI040C10000006     44                                                              1                                                                  Y                     040C1US44                               Rhode Island -- In metropolitan statistical area -- in principal city                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040C20000007     44                                                              1                                                                                        040C2US44                               Rhode Island -- In metropolitan statistical area -- not in principal city                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF RI612000001474     44003                                                                                     034                                                            61200US44034003                         Kent County (part), State Senate District 34 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF RI612000001475     44009                                                                                     034                                                            61200US44034009                         Washington County (part), State Senate District 34 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF RI612000001476     44003                                                                                     035                                                            61200US44035003                         Kent County (part), State Senate District 35 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF RI612000001477     44009                                                                                     035                                                            61200US44035009                         Washington County (part), State Senate District 35 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF RI612000001478     44009                                                                                     036                                                            61200US44036009                         Washington County (part), State Senate District 36 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF RI612000001479     44009                                                                                     037                                                            61200US44037009                         Washington County (part), State Senate District 37 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF RI612000001480     44009                                                                                     038                                                            61200US44038009                         Washington County (part), State Senate District 38 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ACSSF RI620000001481     44                                                                                           001                                                         62000US44001                            State House District 1 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001482     44                                                                                           002                                                         62000US44002                            State House District 2 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001483     44                                                                                           003                                                         62000US44003                            State House District 3 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001484     44                                                                                           004                                                         62000US44004                            State House District 4 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001485     44                                                                                           005                                                         62000US44005                            State House District 5 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001486     44                                                                                           006                                                         62000US44006                            State House District 6 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001487     44                                                                                           007                                                         62000US44007                            State House District 7 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001488     44                                                                                           008                                                         62000US44008                            State House District 8 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001489     44                                                                                           009                                                         62000US44009                            State House District 9 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ACSSF RI620000001490     44                                                                                           010                                                         62000US44010                            State House District 10 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001491     44                                                                                           011                                                         62000US44011                            State House District 11 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001492     44                                                                                           012                                                         62000US44012                            State House District 12 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001493     44                                                                                           013                                                         62000US44013                            State House District 13 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001494     44                                                                                           014                                                         62000US44014                            State House District 14 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001495     44                                                                                           015                                                         62000US44015                            State House District 15 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001496     44                                                                                           016                                                         62000US44016                            State House District 16 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001497     44                                                                                           017                                                         62000US44017                            State House District 17 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001498     44                                                                                           018                                                         62000US44018                            State House District 18 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001499     44                                                                                           019                                                         62000US44019                            State House District 19 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001500     44                                                                                           020                                                         62000US44020                            State House District 20 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001501     44                                                                                           021                                                         62000US44021                            State House District 21 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001502     44                                                                                           022                                                         62000US44022                            State House District 22 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001503     44                                                                                           023                                                         62000US44023                            State House District 23 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001504     44                                                                                           024                                                         62000US44024                            State House District 24 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001505     44                                                                                           025                                                         62000US44025                            State House District 25 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001506     44                                                                                           026                                                         62000US44026                            State House District 26 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001507     44                                                                                           027                                                         62000US44027                            State House District 27 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001508     44                                                                                           028                                                         62000US44028                            State House District 28 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI620000001509     44                                                                                           029                                                         62000US44029                            State House District 29 (2012), Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
