ACSSF NH510000002570     33003                                                                                   01                                                               51000US3301003                          Carroll County, Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF NH510000002571     33009                                                                                   01                                                               51000US3301009                          Grafton County (part), Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF NH510000002572     33011                                                                                   01                                                               51000US3301011                          Hillsborough County (part), Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF NH510000002573     33013                                                                                   01                                                               51000US3301013                          Merrimack County (part), Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH510000002574     33015                                                                                   01                                                               51000US3301015                          Rockingham County (part), Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH510000002575     33017                                                                                   01                                                               51000US3301017                          Strafford County, Congressional District 1 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF NH510000002576     33001                                                                                   02                                                               51000US3302001                          Belknap County (part), Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF NH510000002577     33005                                                                                   02                                                               51000US3302005                          Cheshire County, Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF NH510000002578     33007                                                                                   02                                                               51000US3302007                          Coos County, Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF NH510000002579     33009                                                                                   02                                                               51000US3302009                          Grafton County (part), Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF NH510000002580     33011                                                                                   02                                                               51000US3302011                          Hillsborough County (part), Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF NH510000002581     33013                                                                                   02                                                               51000US3302013                          Merrimack County (part), Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH510000002582     33015                                                                                   02                                                               51000US3302015                          Rockingham County (part), Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH510000002583     33019                                                                                   02                                                               51000US3302019                          Sullivan County, Congressional District 2 (113th Congress), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF NH610000002584     33                                                                                        001                                                            61000US33001                            State Senate District 1 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002585     33                                                                                        002                                                            61000US33002                            State Senate District 2 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002586     33                                                                                        003                                                            61000US33003                            State Senate District 3 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002587     33                                                                                        004                                                            61000US33004                            State Senate District 4 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002588     33                                                                                        005                                                            61000US33005                            State Senate District 5 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002589     33                                                                                        006                                                            61000US33006                            State Senate District 6 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002590     33                                                                                        007                                                            61000US33007                            State Senate District 7 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002591     33                                                                                        008                                                            61000US33008                            State Senate District 8 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002592     33                                                                                        009                                                            61000US33009                            State Senate District 9 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH610000002593     33                                                                                        010                                                            61000US33010                            State Senate District 10 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002594     33                                                                                        011                                                            61000US33011                            State Senate District 11 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002595     33                                                                                        012                                                            61000US33012                            State Senate District 12 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002596     33                                                                                        013                                                            61000US33013                            State Senate District 13 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002597     33                                                                                        014                                                            61000US33014                            State Senate District 14 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002598     33                                                                                        015                                                            61000US33015                            State Senate District 15 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002599     33                                                                                        016                                                            61000US33016                            State Senate District 16 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002600     33                                                                                        017                                                            61000US33017                            State Senate District 17 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002601     33                                                                                        018                                                            61000US33018                            State Senate District 18 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002602     33                                                                                        019                                                            61000US33019                            State Senate District 19 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002603     33                                                                                        020                                                            61000US33020                            State Senate District 20 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002604     33                                                                                        021                                                            61000US33021                            State Senate District 21 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH610000002605     33                                                                                        022                                                            61000US33022                            State Senate District 22 (2012), New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
